,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
732,06/01/2016 13:00,59,1,100
733,06/01/2016 13:05,72,1,100
734,06/01/2016 13:10,75,1,100
735,06/01/2016 13:15,76,1,100
736,06/01/2016 13:20,66,1,100
737,06/01/2016 13:25,71,1,100
738,06/01/2016 13:30,75,1,100
739,06/01/2016 13:35,76,1,100
740,06/01/2016 13:40,42,1,100
741,06/01/2016 13:45,60,1,100
742,06/01/2016 13:50,65,1,100
743,06/01/2016 13:55,53,1,100
744,06/01/2016 14:00,52,1,100
745,06/01/2016 14:05,50,1,100
746,06/01/2016 14:10,64,1,100
747,06/01/2016 14:15,79,1,100
748,06/01/2016 14:20,76,1,100
749,06/01/2016 14:25,72,1,100
750,06/01/2016 14:30,66,1,100
751,06/01/2016 14:35,80,1,100
752,06/01/2016 14:40,73,1,100
753,06/01/2016 14:45,89,1,100
754,06/01/2016 14:50,69,1,100
755,06/01/2016 14:55,81,1,100
756,06/01/2016 15:00,72,1,100
757,06/01/2016 15:05,81,1,100
758,06/01/2016 15:10,68,1,100
759,06/01/2016 15:15,77,1,100
760,06/01/2016 15:20,73,1,100
761,06/01/2016 15:25,77,1,100
762,06/01/2016 15:30,76,1,100
763,06/01/2016 15:35,85,1,100
764,06/01/2016 15:40,87,1,100
765,06/01/2016 15:45,85,1,100
766,06/01/2016 15:50,85,1,100
767,06/01/2016 15:55,77,1,100
768,06/01/2016 16:00,59,1,100
769,06/01/2016 16:05,73,1,100
770,06/01/2016 16:10,73,1,100
771,06/01/2016 16:15,81,1,100
772,06/01/2016 16:20,77,1,100
773,06/01/2016 16:25,79,1,100
774,06/01/2016 16:30,82,1,100
775,06/01/2016 16:35,68,1,100
776,06/01/2016 16:40,72,1,100
777,06/01/2016 16:45,80,1,100
778,06/01/2016 16:50,87,1,100
779,06/01/2016 16:55,72,1,100
780,06/01/2016 17:00,67,1,100
781,06/01/2016 17:05,67,1,100
782,06/01/2016 17:10,88,1,100
783,06/01/2016 17:15,95,1,100
784,06/01/2016 17:20,80,1,100
785,06/01/2016 17:25,79,1,100
786,06/01/2016 17:30,75,1,100
787,06/01/2016 17:35,77,1,100
788,06/01/2016 17:40,83,1,100
789,06/01/2016 17:45,71,1,100
790,06/01/2016 17:50,76,1,100
791,06/01/2016 17:55,73,1,100
792,06/01/2016 18:00,64,1,100
793,06/01/2016 18:05,75,1,100
794,06/01/2016 18:10,71,1,100
795,06/01/2016 18:15,85,1,100
796,06/01/2016 18:20,65,1,100
797,06/01/2016 18:25,75,1,100
798,06/01/2016 18:30,70,1,100
799,06/01/2016 18:35,60,1,100
800,06/01/2016 18:40,69,1,100
801,06/01/2016 18:45,54,1,100
802,06/01/2016 18:50,36,1,100
803,06/01/2016 18:55,48,1,100
804,06/01/2016 19:00,69,1,100
805,06/01/2016 19:05,58,1,100
806,06/01/2016 19:10,59,1,100
807,06/01/2016 19:15,60,1,100
808,06/01/2016 19:20,60,1,100
809,06/01/2016 19:25,60,1,100
810,06/01/2016 19:30,53,1,100
811,06/01/2016 19:35,66,1,100
812,06/01/2016 19:40,60,1,100
813,06/01/2016 19:45,49,1,100
814,06/01/2016 19:50,55,1,100
815,06/01/2016 19:55,45,1,100
816,06/01/2016 20:00,38,1,100
817,06/01/2016 20:05,40,1,100
818,06/01/2016 20:10,51,1,100
819,06/01/2016 20:15,23,1,100
820,06/01/2016 20:20,42,1,100
821,06/01/2016 20:25,47,1,100
822,06/01/2016 20:30,29,1,100
823,06/01/2016 20:35,37,1,100
824,06/01/2016 20:40,29,1,100
825,06/01/2016 20:45,30,1,100
826,06/01/2016 20:50,41,1,100
827,06/01/2016 20:55,29,1,100
828,06/01/2016 21:00,36,1,100
829,06/01/2016 21:05,37,1,100
830,06/01/2016 21:10,31,1,100
831,06/01/2016 21:15,31,1,100
832,06/01/2016 21:20,32,1,100
833,06/01/2016 21:25,39,1,100
834,06/01/2016 21:30,32,1,100
835,06/01/2016 21:35,30,1,100
836,06/01/2016 21:40,36,1,100
837,06/01/2016 21:45,35,1,100
838,06/01/2016 21:50,32,1,100
839,06/01/2016 21:55,25,1,100
840,06/01/2016 22:00,22,1,100
841,06/01/2016 22:05,18,1,100
842,06/01/2016 22:10,17,1,100
843,06/01/2016 22:15,26,1,100
844,06/01/2016 22:20,23,1,100
845,06/01/2016 22:25,24,1,100
846,06/01/2016 22:30,24,1,100
847,06/01/2016 22:35,19,1,100
848,06/01/2016 22:40,18,1,100
849,06/01/2016 22:45,16,1,100
850,06/01/2016 22:50,21,1,100
851,06/01/2016 22:55,16,1,100
852,06/01/2016 23:00,11,1,100
853,06/01/2016 23:05,13,1,100
854,06/01/2016 23:10,19,1,100
855,06/01/2016 23:15,11,1,100
856,06/01/2016 23:20,13,1,100
857,06/01/2016 23:25,8,1,100
858,06/01/2016 23:30,13,1,100
859,06/01/2016 23:35,12,1,100
860,06/01/2016 23:40,15,1,100
861,06/01/2016 23:45,12,1,100
862,06/01/2016 23:50,11,1,100
863,06/01/2016 23:55,10,1,100
864,07/01/2016 0:00,6,1,100
865,07/01/2016 0:05,8,1,100
866,07/01/2016 0:10,11,1,100
867,07/01/2016 0:15,9,1,100
868,07/01/2016 0:20,8,1,100
869,07/01/2016 0:25,8,1,100
870,07/01/2016 0:30,5,1,100
871,07/01/2016 0:35,8,1,100
872,07/01/2016 0:40,8,1,100
873,07/01/2016 0:45,6,1,100
874,07/01/2016 0:50,5,1,100
875,07/01/2016 0:55,9,1,100
876,07/01/2016 1:00,5,1,100
877,07/01/2016 1:05,2,1,100
878,07/01/2016 1:10,3,1,100
879,07/01/2016 1:15,5,1,100
880,07/01/2016 1:20,5,1,100
881,07/01/2016 1:25,1,1,100
882,07/01/2016 1:30,6,1,100
883,07/01/2016 1:35,2,1,100
884,07/01/2016 1:40,2,1,100
885,07/01/2016 1:45,7,1,100
886,07/01/2016 1:50,4,1,100
887,07/01/2016 1:55,5,1,100
888,07/01/2016 2:00,5,1,100
889,07/01/2016 2:05,4,1,100
890,07/01/2016 2:10,1,1,100
891,07/01/2016 2:15,3,1,100
892,07/01/2016 2:20,1,1,100
893,07/01/2016 2:25,1,1,100
894,07/01/2016 2:30,4,1,100
895,07/01/2016 2:35,5,1,100
896,07/01/2016 2:40,7,1,100
897,07/01/2016 2:45,3,1,100
898,07/01/2016 2:50,8,1,100
899,07/01/2016 2:55,5,1,100
900,07/01/2016 3:00,1,1,100
901,07/01/2016 3:05,2,1,100
902,07/01/2016 3:10,1,1,100
903,07/01/2016 3:15,5,1,100
904,07/01/2016 3:20,2,1,100
905,07/01/2016 3:25,4,1,100
906,07/01/2016 3:30,7,1,100
907,07/01/2016 3:35,9,1,100
908,07/01/2016 3:40,7,1,100
909,07/01/2016 3:45,7,1,100
910,07/01/2016 3:50,10,1,100
911,07/01/2016 3:55,7,1,100
912,07/01/2016 4:00,9,1,100
913,07/01/2016 4:05,10,1,100
914,07/01/2016 4:10,12,1,100
915,07/01/2016 4:15,17,1,100
916,07/01/2016 4:20,14,1,100
917,07/01/2016 4:25,16,1,100
918,07/01/2016 4:30,14,1,100
919,07/01/2016 4:35,19,1,100
920,07/01/2016 4:40,26,1,100
921,07/01/2016 4:45,28,1,100
922,07/01/2016 4:50,31,1,100
923,07/01/2016 4:55,30,1,100
924,07/01/2016 5:00,26,1,100
925,07/01/2016 5:05,45,1,100
926,07/01/2016 5:10,46,1,100
927,07/01/2016 5:15,52,1,100
928,07/01/2016 5:20,62,1,100
929,07/01/2016 5:25,62,1,100
930,07/01/2016 5:30,75,1,100
931,07/01/2016 5:35,66,1,100
932,07/01/2016 5:40,87,1,100
933,07/01/2016 5:45,90,1,100
934,07/01/2016 5:50,91,1,100
935,07/01/2016 5:55,72,1,100
936,07/01/2016 6:00,105,1,100
937,07/01/2016 6:05,90,1,100
938,07/01/2016 6:10,104,1,100
939,07/01/2016 6:15,125,1,100
940,07/01/2016 6:20,113,1,100
941,07/01/2016 6:25,142,1,100
942,07/01/2016 6:30,124,1,100
943,07/01/2016 6:35,146,1,100
944,07/01/2016 6:40,145,1,100
945,07/01/2016 6:45,153,1,100
946,07/01/2016 6:50,137,1,100
947,07/01/2016 6:55,154,1,100
948,07/01/2016 7:00,140,1,100
949,07/01/2016 7:05,152,1,100
950,07/01/2016 7:10,132,1,100
951,07/01/2016 7:15,115,1,100
952,07/01/2016 7:20,123,1,100
953,07/01/2016 7:25,117,1,100
954,07/01/2016 7:30,99,1,100
955,07/01/2016 7:35,79,1,100
956,07/01/2016 7:40,83,1,100
957,07/01/2016 7:45,79,1,100
958,07/01/2016 7:50,67,1,100
959,07/01/2016 7:55,72,1,100
960,07/01/2016 8:00,82,1,100
961,07/01/2016 8:05,76,1,100
962,07/01/2016 8:10,78,1,100
963,07/01/2016 8:15,62,1,100
964,07/01/2016 8:20,74,1,100
965,07/01/2016 8:25,68,1,100
966,07/01/2016 8:30,79,1,100
967,07/01/2016 8:35,69,1,100
968,07/01/2016 8:40,83,1,100
969,07/01/2016 8:45,65,1,100
970,07/01/2016 8:50,90,1,100
971,07/01/2016 8:55,83,1,100
972,07/01/2016 9:00,89,1,100
973,07/01/2016 9:05,93,1,100
974,07/01/2016 9:10,86,1,100
975,07/01/2016 9:15,94,1,100
976,07/01/2016 9:20,93,1,100
977,07/01/2016 9:25,88,1,100
978,07/01/2016 9:30,121,1,100
979,07/01/2016 9:35,103,1,100
980,07/01/2016 9:40,119,1,100
981,07/01/2016 9:45,110,1,100
982,07/01/2016 9:50,115,1,100
983,07/01/2016 9:55,99,1,100
984,07/01/2016 10:00,99,1,100
985,07/01/2016 10:05,89,1,100
986,07/01/2016 10:10,97,1,100
987,07/01/2016 10:15,86,1,100
988,07/01/2016 10:20,94,1,100
989,07/01/2016 10:25,89,1,100
990,07/01/2016 10:30,113,1,100
991,07/01/2016 10:35,98,1,100
992,07/01/2016 10:40,92,1,100
993,07/01/2016 10:45,101,1,100
994,07/01/2016 10:50,94,1,100
995,07/01/2016 10:55,79,1,100
996,07/01/2016 11:00,72,1,100
997,07/01/2016 11:05,99,1,100
998,07/01/2016 11:10,91,1,100
999,07/01/2016 11:15,95,1,100
1000,07/01/2016 11:20,107,1,100
1001,07/01/2016 11:25,97,1,100
1002,07/01/2016 11:30,110,1,100
1003,07/01/2016 11:35,114,1,100
1004,07/01/2016 11:40,87,1,100
1005,07/01/2016 11:45,112,1,100
1006,07/01/2016 11:50,87,1,100
1007,07/01/2016 11:55,89,1,100
1008,07/01/2016 12:00,89,1,100
1009,07/01/2016 12:05,91,1,100
1010,07/01/2016 12:10,105,1,100
1011,07/01/2016 12:15,85,1,100
1012,07/01/2016 12:20,104,1,100
1013,07/01/2016 12:25,79,1,100
1014,07/01/2016 12:30,71,1,100
1015,07/01/2016 12:35,89,1,100
1016,07/01/2016 12:40,80,1,100
1017,07/01/2016 12:45,107,1,100
1018,07/01/2016 12:50,86,1,100
1019,07/01/2016 12:55,103,1,100
1020,07/01/2016 13:00,92,1,100
1021,07/01/2016 13:05,95,1,100
1022,07/01/2016 13:10,92,1,100
1023,07/01/2016 13:15,81,1,100
1024,07/01/2016 13:20,94,1,100
1025,07/01/2016 13:25,87,1,100
1026,07/01/2016 13:30,86,1,100
1027,07/01/2016 13:35,101,1,100
1028,07/01/2016 13:40,93,1,100
1029,07/01/2016 13:45,90,1,100
1030,07/01/2016 13:50,86,1,100
1031,07/01/2016 13:55,84,1,100
1032,07/01/2016 14:00,89,1,100
1033,07/01/2016 14:05,83,1,100
1034,07/01/2016 14:10,104,1,100
1035,07/01/2016 14:15,86,1,100
1036,07/01/2016 14:20,93,1,100
1037,07/01/2016 14:25,110,1,100
1038,07/01/2016 14:30,90,1,100
1039,07/01/2016 14:35,100,1,100
1040,07/01/2016 14:40,108,1,100
1041,07/01/2016 14:45,92,1,100
1042,07/01/2016 14:50,93,1,100
1043,07/01/2016 14:55,95,1,100
1044,07/01/2016 15:00,73,1,100
1045,07/01/2016 15:05,96,1,100
1046,07/01/2016 15:10,92,1,100
1047,07/01/2016 15:15,94,1,100
1048,07/01/2016 15:20,97,1,100
1049,07/01/2016 15:25,71,1,100
1050,07/01/2016 15:30,105,1,100
1051,07/01/2016 15:35,93,1,100
1052,07/01/2016 15:40,102,1,100
1053,07/01/2016 15:45,91,1,100
1054,07/01/2016 15:50,94,1,100
1055,07/01/2016 15:55,96,1,100
1056,07/01/2016 16:00,94,1,100
1057,07/01/2016 16:05,83,1,100
1058,07/01/2016 16:10,87,1,100
1059,07/01/2016 16:15,84,1,100
1060,07/01/2016 16:20,99,1,100
1061,07/01/2016 16:25,87,1,100
1062,07/01/2016 16:30,87,1,100
1063,07/01/2016 16:35,96,1,100
1064,07/01/2016 16:40,96,1,100
1065,07/01/2016 16:45,92,1,100
1066,07/01/2016 16:50,90,1,100
1067,07/01/2016 16:55,88,1,100
1068,07/01/2016 17:00,88,1,100
1069,07/01/2016 17:05,97,1,100
1070,07/01/2016 17:10,83,1,100
1071,07/01/2016 17:15,114,1,100
1072,07/01/2016 17:20,103,1,100
1073,07/01/2016 17:25,103,1,100
1074,07/01/2016 17:30,88,1,100
1075,07/01/2016 17:35,87,1,100
1076,07/01/2016 17:40,87,1,100
1077,07/01/2016 17:45,81,1,100
1078,07/01/2016 17:50,87,1,100
1079,07/01/2016 17:55,86,1,100
1080,07/01/2016 18:00,76,1,100
1081,07/01/2016 18:05,63,1,100
1082,07/01/2016 18:10,64,1,100
1083,07/01/2016 18:15,79,1,100
1084,07/01/2016 18:20,67,1,100
1085,07/01/2016 18:25,79,1,100
1086,07/01/2016 18:30,58,1,100
1087,07/01/2016 18:35,79,1,100
1088,07/01/2016 18:40,71,1,100
1089,07/01/2016 18:45,69,1,100
1090,07/01/2016 18:50,60,1,100
1091,07/01/2016 18:55,72,1,100
1092,07/01/2016 19:00,57,1,100
1093,07/01/2016 19:05,75,1,100
1094,07/01/2016 19:10,55,1,100
1095,07/01/2016 19:15,71,1,100
1096,07/01/2016 19:20,67,1,100
1097,07/01/2016 19:25,75,1,100
1098,07/01/2016 19:30,69,1,100
1099,07/01/2016 19:35,50,1,100
1100,07/01/2016 19:40,63,1,100
1101,07/01/2016 19:45,67,1,100
1102,07/01/2016 19:50,59,1,100
1103,07/01/2016 19:55,47,1,100
1104,07/01/2016 20:00,55,1,100
1105,07/01/2016 20:05,44,1,100
1106,07/01/2016 20:10,52,1,100
1107,07/01/2016 20:15,43,1,100
1108,07/01/2016 20:20,44,1,100
1109,07/01/2016 20:25,49,1,100
1110,07/01/2016 20:30,58,1,100
1111,07/01/2016 20:35,46,1,100
1112,07/01/2016 20:40,43,1,100
1113,07/01/2016 20:45,45,1,100
1114,07/01/2016 20:50,51,1,100
1115,07/01/2016 20:55,41,1,100
1116,07/01/2016 21:00,36,1,100
1117,07/01/2016 21:05,40,1,100
1118,07/01/2016 21:10,37,1,100
1119,07/01/2016 21:15,27,1,100
1120,07/01/2016 21:20,38,1,100
1121,07/01/2016 21:25,34,1,100
1122,07/01/2016 21:30,47,1,100
1123,07/01/2016 21:35,45,1,100
1124,07/01/2016 21:40,38,1,100
1125,07/01/2016 21:45,32,1,100
1126,07/01/2016 21:50,47,1,100
1127,07/01/2016 21:55,18,1,100
1128,07/01/2016 22:00,32,1,100
1129,07/01/2016 22:05,25,1,100
1130,07/01/2016 22:10,25,1,100
1131,07/01/2016 22:15,35,1,100
1132,07/01/2016 22:20,30,1,100
1133,07/01/2016 22:25,31,1,100
1134,07/01/2016 22:30,35,1,100
1135,07/01/2016 22:35,31,1,100
1136,07/01/2016 22:40,25,1,100
1137,07/01/2016 22:45,30,1,100
1138,07/01/2016 22:50,20,1,100
1139,07/01/2016 22:55,28,1,100
1140,07/01/2016 23:00,21,1,100
1141,07/01/2016 23:05,16,1,100
1142,07/01/2016 23:10,16,1,100
1143,07/01/2016 23:15,17,1,100
1144,07/01/2016 23:20,14,1,100
1145,07/01/2016 23:25,8,1,100
1146,07/01/2016 23:30,16,1,100
1147,07/01/2016 23:35,12,1,100
1148,07/01/2016 23:40,17,1,100
1149,07/01/2016 23:45,17,1,100
1150,07/01/2016 23:50,18,1,100
1151,07/01/2016 23:55,27,1,100
1152,08/01/2016 0:00,14,1,100
1153,08/01/2016 0:05,11,1,100
1154,08/01/2016 0:10,11,1,100
1155,08/01/2016 0:15,13,1,100
1156,08/01/2016 0:20,9,1,100
1157,08/01/2016 0:25,10,1,100
1158,08/01/2016 0:30,13,1,100
1159,08/01/2016 0:35,17,1,100
1160,08/01/2016 0:40,9,1,100
1161,08/01/2016 0:45,13,1,100
1162,08/01/2016 0:50,9,1,100
1163,08/01/2016 0:55,10,1,100
1164,08/01/2016 1:00,11,1,100
1165,08/01/2016 1:05,13,1,100
1166,08/01/2016 1:10,11,1,100
1167,08/01/2016 1:15,11,1,100
1168,08/01/2016 1:20,3,1,100
1169,08/01/2016 1:25,6,1,100
1170,08/01/2016 1:30,8,1,100
1171,08/01/2016 1:35,6,1,100
1172,08/01/2016 1:40,3,1,100
1173,08/01/2016 1:45,4,1,100
1174,08/01/2016 1:50,4,1,100
1175,08/01/2016 1:55,6,1,100
1176,08/01/2016 2:00,5,1,100
1177,08/01/2016 2:05,6,1,100
1178,08/01/2016 2:10,5,1,100
1179,08/01/2016 2:15,5,1,100
1180,08/01/2016 2:20,9,1,100
1181,08/01/2016 2:25,3,1,100
1182,08/01/2016 2:30,2,1,100
1183,08/01/2016 2:35,4,1,100
1184,08/01/2016 2:40,5,1,100
1185,08/01/2016 2:45,1,1,100
1186,08/01/2016 2:50,2,1,100
1187,08/01/2016 2:55,4,1,100
1188,08/01/2016 3:00,5,1,100
1189,08/01/2016 3:05,5,1,100
1190,08/01/2016 3:10,2,1,100
1191,08/01/2016 3:15,8,1,100
1192,08/01/2016 3:20,5,1,100
1193,08/01/2016 3:25,3,1,100
1194,08/01/2016 3:30,3,1,100
1195,08/01/2016 3:35,5,1,100
1196,08/01/2016 3:40,5,1,100
1197,08/01/2016 3:45,11,1,100
1198,08/01/2016 3:50,9,1,100
1199,08/01/2016 3:55,3,1,100
1200,08/01/2016 4:00,7,1,100
1201,08/01/2016 4:05,14,1,100
1202,08/01/2016 4:10,18,1,100
1203,08/01/2016 4:15,15,1,100
1204,08/01/2016 4:20,9,1,100
1205,08/01/2016 4:25,14,1,100
1206,08/01/2016 4:30,19,1,100
1207,08/01/2016 4:35,27,1,100
1208,08/01/2016 4:40,22,1,100
1209,08/01/2016 4:45,36,1,100
1210,08/01/2016 4:50,33,1,100
1211,08/01/2016 4:55,25,1,100
1212,08/01/2016 5:00,54,1,100
1213,08/01/2016 5:05,45,1,100
1214,08/01/2016 5:10,41,1,100
1215,08/01/2016 5:15,48,1,100
1216,08/01/2016 5:20,49,1,100
1217,08/01/2016 5:25,56,1,100
1218,08/01/2016 5:30,48,1,100
1219,08/01/2016 5:35,82,1,100
1220,08/01/2016 5:40,90,1,100
1221,08/01/2016 5:45,86,1,100
1222,08/01/2016 5:50,92,1,100
1223,08/01/2016 5:55,81,1,100
1224,08/01/2016 6:00,90,1,100
1225,08/01/2016 6:05,82,1,100
1226,08/01/2016 6:10,93,1,100
1227,08/01/2016 6:15,118,1,100
1228,08/01/2016 6:20,116,1,100
1229,08/01/2016 6:25,132,1,100
1230,08/01/2016 6:30,133,1,100
1231,08/01/2016 6:35,154,1,100
1232,08/01/2016 6:40,144,1,100
1233,08/01/2016 6:45,171,1,100
1234,08/01/2016 6:50,144,1,100
1235,08/01/2016 6:55,159,1,100
1236,08/01/2016 7:00,153,1,100
1237,08/01/2016 7:05,158,1,100
1238,08/01/2016 7:10,154,1,100
1239,08/01/2016 7:15,139,1,100
1240,08/01/2016 7:20,130,1,100
1241,08/01/2016 7:25,122,1,100
1242,08/01/2016 7:30,108,1,100
1243,08/01/2016 7:35,99,1,100
1244,08/01/2016 7:40,85,1,100
1245,08/01/2016 7:45,87,1,100
1246,08/01/2016 7:50,66,1,100
1247,08/01/2016 7:55,79,1,100
1248,08/01/2016 8:00,97,1,100
1249,08/01/2016 8:05,101,1,100
1250,08/01/2016 8:10,86,1,100
1251,08/01/2016 8:15,88,1,100
1252,08/01/2016 8:20,79,1,100
1253,08/01/2016 8:25,95,1,100
1254,08/01/2016 8:30,72,1,100
1255,08/01/2016 8:35,75,1,100
1256,08/01/2016 8:40,77,1,100
1257,08/01/2016 8:45,81,1,100
1258,08/01/2016 8:50,83,1,100
1259,08/01/2016 8:55,88,1,100
1260,08/01/2016 9:00,82,1,100
1261,08/01/2016 9:05,66,1,100
1262,08/01/2016 9:10,88,1,100
1263,08/01/2016 9:15,103,1,100
1264,08/01/2016 9:20,104,1,100
1265,08/01/2016 9:25,104,1,100
1266,08/01/2016 9:30,116,1,100
1267,08/01/2016 9:35,116,1,100
1268,08/01/2016 9:40,126,1,100
1269,08/01/2016 9:45,85,1,100
1270,08/01/2016 9:50,137,1,100
1271,08/01/2016 9:55,116,1,100
1272,08/01/2016 10:00,100,1,100
1273,08/01/2016 10:05,86,1,100
1274,08/01/2016 10:10,94,1,100
1275,08/01/2016 10:15,119,1,100
1276,08/01/2016 10:20,96,1,100
1277,08/01/2016 10:25,109,1,100
1278,08/01/2016 10:30,109,1,100
1279,08/01/2016 10:35,116,1,100
1280,08/01/2016 10:40,117,1,100
1281,08/01/2016 10:45,113,1,100
1282,08/01/2016 10:50,102,1,100
1283,08/01/2016 10:55,100,1,100
1284,08/01/2016 11:00,102,1,100
1285,08/01/2016 11:05,85,1,100
1286,08/01/2016 11:10,99,1,100
1287,08/01/2016 11:15,116,1,100
1288,08/01/2016 11:20,87,1,100
1289,08/01/2016 11:25,86,1,100
1290,08/01/2016 11:30,114,1,100
1291,08/01/2016 11:35,112,1,100
1292,08/01/2016 11:40,120,1,100
1293,08/01/2016 11:45,115,1,100
1294,08/01/2016 11:50,118,1,100
1295,08/01/2016 11:55,98,1,100
1296,08/01/2016 12:00,109,1,100
1297,08/01/2016 12:05,98,1,100
1298,08/01/2016 12:10,79,1,100
1299,08/01/2016 12:15,104,1,100
1300,08/01/2016 12:20,104,1,100
1301,08/01/2016 12:25,83,1,100
1302,08/01/2016 12:30,97,1,100
1303,08/01/2016 12:35,100,1,100
1304,08/01/2016 12:40,101,1,100
1305,08/01/2016 12:45,95,1,100
1306,08/01/2016 12:50,110,1,100
1307,08/01/2016 12:55,87,1,100
1308,08/01/2016 13:00,93,1,100
1309,08/01/2016 13:05,103,1,100
1310,08/01/2016 13:10,98,1,100
1311,08/01/2016 13:15,98,1,100
1312,08/01/2016 13:20,84,1,100
1313,08/01/2016 13:25,114,1,100
1314,08/01/2016 13:30,117,1,100
1315,08/01/2016 13:35,97,1,100
1316,08/01/2016 13:40,107,1,100
1317,08/01/2016 13:45,115,1,100
1318,08/01/2016 13:50,113,1,100
1319,08/01/2016 13:55,92,1,100
1320,08/01/2016 14:00,105,1,100
1321,08/01/2016 14:05,102,1,100
1322,08/01/2016 14:10,105,1,100
1323,08/01/2016 14:15,109,1,100
1324,08/01/2016 14:20,106,1,100
1325,08/01/2016 14:25,104,1,100
1326,08/01/2016 14:30,103,1,100
1327,08/01/2016 14:35,100,1,100
1328,08/01/2016 14:40,97,1,100
1329,08/01/2016 14:45,106,1,100
1330,08/01/2016 14:50,115,1,100
1331,08/01/2016 14:55,101,1,100
1332,08/01/2016 15:00,90,1,100
1333,08/01/2016 15:05,118,1,100
1334,08/01/2016 15:10,101,1,100
1335,08/01/2016 15:15,104,1,100
1336,08/01/2016 15:20,97,1,100
1337,08/01/2016 15:25,93,1,100
1338,08/01/2016 15:30,88,1,100
1339,08/01/2016 15:35,116,1,100
1340,08/01/2016 15:40,110,1,100
1341,08/01/2016 15:45,104,1,100
1342,08/01/2016 15:50,95,1,100
1343,08/01/2016 15:55,103,1,100
1344,08/01/2016 16:00,84,1,100
1345,08/01/2016 16:05,93,1,100
1346,08/01/2016 16:10,95,1,100
1347,08/01/2016 16:15,79,1,100
1348,08/01/2016 16:20,56,1,100
1349,08/01/2016 16:25,91,1,100
1350,08/01/2016 16:30,72,1,100
1351,08/01/2016 16:35,75,1,100
1352,08/01/2016 16:40,93,1,100
1353,08/01/2016 16:45,77,1,100
1354,08/01/2016 16:50,101,1,100
1355,08/01/2016 16:55,91,1,100
1356,08/01/2016 17:00,102,1,100
1357,08/01/2016 17:05,97,1,100
1358,08/01/2016 17:10,101,1,100
1359,08/01/2016 17:15,114,1,100
1360,08/01/2016 17:20,99,1,100
1361,08/01/2016 17:25,113,1,100
1362,08/01/2016 17:30,89,1,100
1363,08/01/2016 17:35,91,1,100
1364,08/01/2016 17:40,91,1,100
1365,08/01/2016 17:45,91,1,100
1366,08/01/2016 17:50,81,1,100
1367,08/01/2016 17:55,86,1,100
1368,08/01/2016 18:00,90,1,100
1369,08/01/2016 18:05,71,1,100
1370,08/01/2016 18:10,76,1,100
1371,08/01/2016 18:15,75,1,100
1372,08/01/2016 18:20,90,1,100
1373,08/01/2016 18:25,96,1,100
1374,08/01/2016 18:30,75,1,100
1375,08/01/2016 18:35,90,1,100
1376,08/01/2016 18:40,69,1,100
1377,08/01/2016 18:45,75,1,100
1378,08/01/2016 18:50,78,1,100
1379,08/01/2016 18:55,94,1,100
1380,08/01/2016 19:00,84,1,100
1381,08/01/2016 19:05,72,1,100
1382,08/01/2016 19:10,89,1,100
1383,08/01/2016 19:15,86,1,100
1384,08/01/2016 19:20,69,1,100
1385,08/01/2016 19:25,78,1,100
1386,08/01/2016 19:30,84,1,100
1387,08/01/2016 19:35,79,1,100
1388,08/01/2016 19:40,84,1,100
1389,08/01/2016 19:45,77,1,100
1390,08/01/2016 19:50,99,1,100
1391,08/01/2016 19:55,74,1,100
1392,08/01/2016 20:00,96,1,100
1393,08/01/2016 20:05,52,1,100
1394,08/01/2016 20:10,82,1,100
1395,08/01/2016 20:15,65,1,100
1396,08/01/2016 20:20,66,1,100
1397,08/01/2016 20:25,41,1,100
1398,08/01/2016 20:30,60,1,100
1399,08/01/2016 20:35,60,1,100
1400,08/01/2016 20:40,55,1,100
1401,08/01/2016 20:45,55,1,100
1402,08/01/2016 20:50,48,1,100
1403,08/01/2016 20:55,62,1,100
1404,08/01/2016 21:00,45,1,100
1405,08/01/2016 21:05,62,1,100
1406,08/01/2016 21:10,52,1,100
1407,08/01/2016 21:15,50,1,100
1408,08/01/2016 21:20,53,1,100
1409,08/01/2016 21:25,50,1,100
1410,08/01/2016 21:30,39,1,100
1411,08/01/2016 21:35,49,1,100
1412,08/01/2016 21:40,43,1,100
1413,08/01/2016 21:45,46,1,100
1414,08/01/2016 21:50,40,1,100
1415,08/01/2016 21:55,45,1,100
1416,08/01/2016 22:00,40,1,100
1417,08/01/2016 22:05,37,1,100
1418,08/01/2016 22:10,46,1,100
1419,08/01/2016 22:15,50,1,100
1420,08/01/2016 22:20,34,1,100
1421,08/01/2016 22:25,33,1,100
1422,08/01/2016 22:30,41,1,100
1423,08/01/2016 22:35,31,1,100
1424,08/01/2016 22:40,29,1,100
1425,08/01/2016 22:45,39,1,100
1426,08/01/2016 22:50,42,1,100
1427,08/01/2016 22:55,29,1,100
1428,08/01/2016 23:00,27,1,100
1429,08/01/2016 23:05,21,1,100
1430,08/01/2016 23:10,26,1,100
1431,08/01/2016 23:15,17,1,100
1432,08/01/2016 23:20,31,1,100
1433,08/01/2016 23:25,22,1,100
1434,08/01/2016 23:30,23,1,100
1435,08/01/2016 23:35,24,1,100
1436,08/01/2016 23:40,22,1,100
1437,08/01/2016 23:45,19,1,100
1438,08/01/2016 23:50,24,1,100
1439,08/01/2016 23:55,21,1,100
1440,11/01/2016 0:00,8,1,100
1441,11/01/2016 0:05,10,1,100
1442,11/01/2016 0:10,10,1,100
